id,x,y,f_index
49632868,496325,286825,6.93
49632869,496325,286925,6.99
49632870,496325,287025,6.79
49632871,496325,287125,6.49
49632872,496325,287225,6.71
49632873,496325,287325,6.89
49632874,496325,287425,6.89
49632875,496325,287525,6.89
49632876,496325,287625,5.7
49632877,496325,287725,3.25
49642830,496425,283025,6.01
49642831,496425,283125,7.41
49642832,496425,283225,6.79
49642833,496425,283325,6.82
49642834,496425,283425,6.82
49642835,496425,283525,6.72
49642836,496425,283625,6.56
49642837,496425,283725,6.64
49642838,496425,283825,6.83
49642839,496425,283925,5.94
49642840,496425,284025,5.94
49642841,496425,284125,5.93
49642842,496425,284225,6.75
49642843,496425,284325,6.46
49642844,496425,284425,6.4
49642845,496425,284525,6.91
49642846,496425,284625,8.6
49642847,496425,284725,8.95
49642848,496425,284825,7.0
49642849,496425,284925,6.5
49642850,496425,285025,6.42
49642851,496425,285125,6.54
49642852,496425,285225,6.54
49642853,496425,285325,6.6
49642854,496425,285425,6.61
49642855,496425,285525,6.62
49642856,496425,285625,6.62
49642857,496425,285725,6.99
49642858,496425,285825,7.55
49642859,496425,285925,7.56
49642860,496425,286025,7.8
49642861,496425,286125,7.04
49642862,496425,286225,6.79
49642863,496425,286325,6.79
49642864,496425,286425,6.79
49642865,496425,286525,7.05
49642866,496425,286625,7.03
49642867,496425,286725,7.04
49642868,496425,286825,6.94
49642869,496425,286925,6.67
49642870,496425,287025,6.51
49642871,496425,287125,6.51
49642872,496425,287225,6.49
49642873,496425,287325,6.89
49642874,496425,287425,6.89
49642875,496425,287525,6.89
49642876,496425,287625,5.9
49642877,496425,287725,3.21
49652831,496525,283125,9.65
49652832,496525,283225,6.91
49652833,496525,283325,7.08
49652834,496525,283425,7.11
49652835,496525,283525,6.95
49652836,496525,283625,6.65
49652837,496525,283725,6.83
49652838,496525,283825,6.83
49652839,496525,283925,6.33
49652840,496525,284025,6.01
49652841,496525,284125,5.92
49652842,496525,284225,6.22
49652843,496525,284325,6.01
49652844,496525,284425,6.01
49652845,496525,284525,7.3
49652846,496525,284625,7.28
49652847,496525,284725,7.3
49652848,496525,284825,6.93
49652849,496525,284925,6.12
49652850,496525,285025,6.12
49652851,496525,285125,6.07
49652852,496525,285225,5.87
49652853,496525,285325,5.83
49652854,496525,285425,6.62
49652855,496525,285525,6.62
49652856,496525,285625,6.62
49652857,496525,285725,7.0
49652858,496525,285825,7.56
49652859,496525,285925,7.57
49652860,496525,286025,7.7
49652861,496525,286125,7.05
49652862,496525,286225,6.78
49652863,496525,286325,6.79
49652864,496525,286425,6.79
49652865,496525,286525,6.92
49652866,496525,286625,7.05
49652867,496525,286725,7.05
49652868,496525,286825,7.06
49652869,496525,286925,6.5
49652870,496525,287025,6.5
49652871,496525,287125,6.5
49652872,496525,287225,6.65
49652873,496525,287325,6.81
49652874,496525,287425,6.89
49652875,496525,287525,6.85
49652876,496525,287625,5.78
49652877,496525,287725,3.23
49662830,496625,283025,9.61
49662831,496625,283125,9.6
49662832,496625,283225,6.74
49662833,496625,283325,6.7
49662834,496625,283425,7.09
49662835,496625,283525,7.03
49662836,496625,283625,6.81
49662837,496625,283725,7.03
49662838,496625,283825,6.83
49662839,496625,283925,6.65
49662840,496625,284025,6.68
49662841,496625,284125,6.8
49662842,496625,284225,7.0
49662843,496625,284325,6.52
49662844,496625,284425,6.5
49662845,496625,284525,6.96
49662846,496625,284625,6.99
49662847,496625,284725,6.97
49662848,496625,284825,7.26
49662849,496625,284925,6.88
49662850,496625,285025,6.81
49662851,496625,285125,6.1
49662852,496625,285225,5.69
49662853,496625,285325,5.69
49662854,496625,285425,6.62
49662855,496625,285525,6.62
49662856,496625,285625,5.92
49662857,496625,285725,5.71
49662858,496625,285825,7.28
49662859,496625,285925,7.7
49662860,496625,286025,7.7
49662861,496625,286125,7.7
49662862,496625,286225,6.79
49662863,496625,286325,6.79
49662864,496625,286425,6.85
49662865,496625,286525,6.94
49662866,496625,286625,7.15
49662867,496625,286725,6.8
49662868,496625,286825,6.09
49662869,496625,286925,6.48
49662870,496625,287025,6.5
49662871,496625,287125,6.73
49662872,496625,287225,6.82
49662873,496625,287325,6.79
49662874,496625,287425,6.82
49662875,496625,287525,6.86
49662876,496625,287625,6.84
49662877,496625,287725,5.04
49672830,496725,283025,7.2
49672831,496725,283125,7.2
49672832,496725,283225,6.97
49672833,496725,283325,6.48
49672834,496725,283425,6.49
49672835,496725,283525,6.79
49672836,496725,283625,7.03
49672837,496725,283725,7.01
49672838,496725,283825,6.87
49672839,496725,283925,6.83
49672840,496725,284025,7.18
49672841,496725,284125,6.81
49672842,496725,284225,7.34
49672843,496725,284325,6.79
49672844,496725,284425,6.89
49672845,496725,284525,7.0
49672846,496725,284625,7.04
49672847,496725,284725,7.03
49672848,496725,284825,6.7
49672849,496725,284925,6.87
49672850,496725,285025,6.35
49672851,496725,285125,6.25
49672852,496725,285225,5.69
49672853,496725,285325,5.69
49672854,496725,285425,5.94
49672855,496725,285525,5.55
49672856,496725,285625,5.68
49672857,496725,285725,5.68
49672858,496725,285825,5.7
49672859,496725,285925,7.46
49672860,496725,286025,7.54
49672862,496725,286225,7.38
49672863,496725,286325,7.16
49672864,496725,286425,7.15
49672865,496725,286525,7.13
49672866,496725,286625,7.17
49672867,496725,286725,6.06
49672868,496725,286825,6.07
49672869,496725,286925,6.05
49672870,496725,287025,6.6
49672871,496725,287125,6.79
49672872,496725,287225,6.8
49672873,496725,287325,6.79
49672874,496725,287425,6.8
49672875,496725,287525,6.84
49672876,496725,287625,6.84
49672877,496725,287725,6.82
49682830,496825,283025,7.2
49682831,496825,283125,7.16
49682832,496825,283225,7.0
49682833,496825,283325,6.48
49682834,496825,283425,6.52
49682835,496825,283525,6.54
49682836,496825,283625,7.06
49682837,496825,283725,7.02
49682838,496825,283825,6.54
49682839,496825,283925,6.22
49682840,496825,284025,6.79
49682841,496825,284125,6.79
49682842,496825,284225,6.6
49682843,496825,284325,6.08
49682844,496825,284425,6.42
49682845,496825,284525,6.54
49682846,496825,284625,6.62
49682847,496825,284725,6.83
49682848,496825,284825,6.8
49682849,496825,284925,6.54
49682850,496825,285025,6.42
49682851,496825,285125,6.42
49682852,496825,285225,6.37
49682853,496825,285325,6.38
49682854,496825,285425,6.36
49682855,496825,285525,5.63
49682856,496825,285625,5.7
49682857,496825,285725,5.66
49682858,496825,285825,5.68
49682859,496825,285925,7.35
49682860,496825,286025,7.35
49682861,496825,286125,7.41
49682862,496825,286225,7.43
49682863,496825,286325,7.2
49682864,496825,286425,7.15
49682865,496825,286525,7.15
49682866,496825,286625,6.14
49682867,496825,286725,6.09
49682868,496825,286825,6.05
49682869,496825,286925,6.05
49682870,496825,287025,6.1
49682871,496825,287125,6.81
49682872,496825,287225,6.79
49682873,496825,287325,6.85
49682874,496825,287425,6.8
49682875,496825,287525,6.85
49682876,496825,287625,6.79
49682877,496825,287725,6.82
49692830,496925,283025,6.11
49692831,496925,283125,6.38
49692832,496925,283225,6.38
49692833,496925,283325,6.38
49692834,496925,283425,6.55
49692835,496925,283525,6.55
49692836,496925,283625,6.77
49692837,496925,283725,7.06
49692838,496925,283825,6.47
49692839,496925,283925,6.13
49692840,496925,284025,6.58
49692841,496925,284125,6.92
49692842,496925,284225,6.64
49692843,496925,284325,6.47
49692844,496925,284425,6.48
49692845,496925,284525,6.44
49692846,496925,284625,6.5
49692847,496925,284725,6.69
49692848,496925,284825,6.8
49692849,496925,284925,6.55
49692850,496925,285025,6.89
49692851,496925,285125,6.66
49692852,496925,285225,6.62
49692853,496925,285325,6.66
49692854,496925,285425,6.75
49692855,496925,285525,6.42
49692856,496925,285625,5.65
49692857,496925,285725,5.67
49692858,496925,285825,6.67
49692859,496925,285925,7.1
49692860,496925,286025,7.35
49692861,496925,286125,7.35
49692862,496925,286225,7.34
49692863,496925,286325,6.92
49692864,496925,286425,6.98
49692865,496925,286525,7.02
49692866,496925,286625,6.02
49692867,496925,286725,6.07
49692868,496925,286825,6.05
49692869,496925,286925,6.6
49692870,496925,287025,7.13
49692871,496925,287125,6.95
49692872,496925,287225,6.95
49692873,496925,287325,6.91
49692874,496925,287425,6.87
49692875,496925,287525,6.87
49692876,496925,287625,6.82
49702830,497025,283025,6.07
49702831,497025,283125,6.38
49702832,497025,283225,6.44
49702833,497025,283325,6.53
49702834,497025,283425,6.54
49702835,497025,283525,6.55
49702836,497025,283625,6.55
49702837,497025,283725,6.38
49702838,497025,283825,6.37
49702839,497025,283925,6.39
49702840,497025,284025,6.99
49702841,497025,284125,7.08
49702842,497025,284225,7.12
49702843,497025,284325,7.22
49702844,497025,284425,7.2
49702845,497025,284525,7.11
49702846,497025,284625,6.78
49702847,497025,284725,6.69
49702848,497025,284825,6.67
49702849,497025,284925,6.58
49702850,497025,285025,6.66
49702851,497025,285125,6.7
49702852,497025,285225,6.67
49702853,497025,285325,6.75
49702854,497025,285425,6.75
49702855,497025,285525,6.75
49702856,497025,285625,6.73
49702857,497025,285725,5.82
49702858,497025,285825,6.55
49702859,497025,285925,6.59
49702860,497025,286025,6.63
49702861,497025,286125,7.22
49702862,497025,286225,7.04
49702863,497025,286325,6.92
49702864,497025,286425,6.92
49702865,497025,286525,6.82
49702866,497025,286625,6.02
49702867,497025,286725,6.05
49702868,497025,286825,6.59
49702869,497025,286925,7.29
49712830,497125,283025,6.1
49712831,497125,283125,6.49
49712838,497125,283825,5.39
49712839,497125,283925,6.09
49712840,497125,284025,6.89
49712841,497125,284125,6.95
49712842,497125,284225,7.04
49712843,497125,284325,7.02
49712844,497125,284425,7.03
49712845,497125,284525,7.11
49712846,497125,284625,6.76
49712847,497125,284725,6.7
49712848,497125,284825,6.62
49712849,497125,284925,6.58
49712850,497125,285025,6.65
49712851,497125,285125,6.7
49712852,497125,285225,6.82
49712853,497125,285325,6.97
49712854,497125,285425,6.98
49712855,497125,285525,6.97
49712856,497125,285625,6.44
49712857,497125,285725,5.99
49712858,497125,285825,6.55
49712859,497125,285925,6.59
49712860,497125,286025,6.62
49712861,497125,286125,6.63
49712862,497125,286225,6.86
49712863,497125,286325,6.92
49712864,497125,286425,7.18
49712865,497125,286525,7.36
49712866,497125,286625,7.32
49712867,497125,286725,7.02
49712868,497125,286825,7.28
49712869,497125,286925,7.29
49722839,497225,283925,5.96
49722840,497225,284025,6.86
49722841,497225,284125,6.86
49722842,497225,284225,6.84
49722843,497225,284325,6.79
49722844,497225,284425,6.78
49722845,497225,284525,6.75
49722846,497225,284625,6.7
49722847,497225,284725,6.69
49722848,497225,284825,7.08
49722849,497225,284925,7.09
49722850,497225,285025,6.85
49722851,497225,285125,6.66
49722852,497225,285225,6.66
49722853,497225,285325,6.8
49722854,497225,285425,6.99
49722855,497225,285525,6.83
49722857,497225,285725,6.13
49722858,497225,285825,6.54
49722859,497225,285925,6.58
49722860,497225,286025,6.63
49722861,497225,286125,6.62
49722862,497225,286225,6.93
49722863,497225,286325,7.36
49722864,497225,286425,7.36
49722865,497225,286525,7.5
49722866,497225,286625,7.72
49722867,497225,286725,7.71
49722868,497225,286825,6.92
49722869,497225,286925,7.32
49732838,497325,283825,6.69
49732839,497325,283925,6.56
49732840,497325,284025,6.7
49732841,497325,284125,6.7
49732842,497325,284225,6.67
49732843,497325,284325,6.71
49732844,497325,284425,6.65
49732845,497325,284525,6.51
49732846,497325,284625,6.7
49732847,497325,284725,7.08
49732848,497325,284825,7.14
49732849,497325,284925,7.14
49732850,497325,285025,7.02
49732851,497325,285125,6.63
49732852,497325,285225,6.65
49732853,497325,285325,6.67
49732854,497325,285425,6.67
49732855,497325,285525,6.73
49732856,497325,285625,6.74
49732857,497325,285725,6.69
49732858,497325,285825,6.19
49732859,497325,285925,6.5
49732860,497325,286025,6.49
49732861,497325,286125,6.44
49732862,497325,286225,6.43
49732863,497325,286325,7.0
49732864,497325,286425,7.27
49732865,497325,286525,7.25
49732866,497325,286625,7.34
49732867,497325,286725,7.63
49732868,497325,286825,6.8
49732869,497325,286925,7.06
49742837,497425,283725,6.64
49742838,497425,283825,6.6
49742839,497425,283925,6.58
49742840,497425,284025,6.7
49742841,497425,284125,6.7
49742842,497425,284225,6.67
49742843,497425,284325,6.66
49742844,497425,284425,6.4
49742845,497425,284525,6.41
49742846,497425,284625,6.88
49742847,497425,284725,7.14
49742848,497425,284825,7.14
49742849,497425,284925,7.11
49742850,497425,285025,6.67
49742851,497425,285125,6.64
49742852,497425,285225,6.61
49742853,497425,285325,6.79
49742854,497425,285425,6.83
49742855,497425,285525,6.92
49742856,497425,285625,6.82
49742857,497425,285725,6.73
49742858,497425,285825,7.11
49742859,497425,285925,6.77
49742860,497425,286025,6.44
49742861,497425,286125,6.43
49742862,497425,286225,6.43
49742863,497425,286325,6.98
49742864,497425,286425,7.17
49742865,497425,286525,7.18
49742866,497425,286625,7.2
49742867,497425,286725,7.68
49742868,497425,286825,6.81
49752838,497525,283825,6.64
49752841,497525,284125,6.67
49752842,497525,284225,6.67
49752843,497525,284325,6.67
49752844,497525,284425,6.55
49752845,497525,284525,6.47
49752846,497525,284625,7.15
49752847,497525,284725,7.14
49752848,497525,284825,7.11
49752849,497525,284925,6.58
49752850,497525,285025,6.6
49752851,497525,285125,6.56
49752852,497525,285225,6.68
49752853,497525,285325,6.93
49752854,497525,285425,6.92
49752855,497525,285525,6.93
49752856,497525,285625,5.97
49752857,497525,285725,7.04
49752858,497525,285825,7.11
49752859,497525,285925,7.12
49752860,497525,286025,6.69
49752861,497525,286125,6.43
49752862,497525,286225,6.69
49752863,497525,286325,7.05
49752864,497525,286425,6.86
49752865,497525,286525,7.15
49752866,497525,286625,7.19
49752867,497525,286725,7.7
49752868,497525,286825,6.81
49762841,497625,284125,6.67
49762842,497625,284225,6.67
49762843,497625,284325,6.68
49762844,497625,284425,6.55
49762845,497625,284525,6.28
49762846,497625,284625,6.05
49762847,497625,284725,5.98
49762848,497625,284825,6.53
49762849,497625,284925,6.56
49762850,497625,285025,6.56
49762851,497625,285125,6.57
49762852,497625,285225,6.68
49762853,497625,285325,6.93
49762854,497625,285425,6.92
49762855,497625,285525,6.18
49762856,497625,285625,5.78
49762857,497625,285725,6.77
49762858,497625,285825,7.12
49762859,497625,285925,7.12
49762860,497625,286025,6.7
49762861,497625,286125,6.07
49762862,497625,286225,6.8
49762863,497625,286325,6.9
49762864,497625,286425,6.81
49762865,497625,286525,6.81
49762866,497625,286625,7.15
49762867,497625,286725,7.71
49762868,497625,286825,6.92
49772837,497725,283725,6.73
49772841,497725,284125,6.26
49772842,497725,284225,6.25
49772843,497725,284325,6.2
49772844,497725,284425,6.28
49772845,497725,284525,5.94
49772846,497725,284625,5.82
49772847,497725,284725,5.83
49772848,497725,284825,5.91
49772849,497725,284925,6.6
49772850,497725,285025,6.63
49772851,497725,285125,6.78
49772852,497725,285225,6.91
49772853,497725,285325,6.92
49772854,497725,285425,6.77
49772855,497725,285525,5.73
49772856,497725,285625,5.67
49772857,497725,285725,4.85
49772858,497725,285825,7.22
49772859,497725,285925,7.18
49772860,497725,286025,6.71
49772861,497725,286125,6.25
49772862,497725,286225,6.29
49772863,497725,286325,6.81
49772864,497725,286425,6.8
49772865,497725,286525,6.76
49772866,497725,286625,6.71
49772867,497725,286725,6.71
49772868,497725,286825,6.71
49772869,497725,286925,6.71
49782838,497825,283825,6.38
49782839,497825,283925,6.37
49782840,497825,284025,6.37
49782841,497825,284125,6.26
49782842,497825,284225,6.27
49782843,497825,284325,6.27
49782844,497825,284425,6.17
49782845,497825,284525,5.86
49782846,497825,284625,5.87
49782847,497825,284725,5.9
49782848,497825,284825,6.25
49782849,497825,284925,6.67
49782850,497825,285025,6.76
49782851,497825,285125,6.88
49782852,497825,285225,6.87
49782853,497825,285325,6.89
49782854,497825,285425,5.68
49782855,497825,285525,5.72
49782856,497825,285625,5.68
49782857,497825,285725,4.32
49782858,497825,285825,7.41
49782859,497825,285925,8.5
49782860,497825,286025,7.61
49782861,497825,286125,6.62
49782862,497825,286225,6.62
49782863,497825,286325,6.65
49782864,497825,286425,6.71
49782865,497825,286525,6.71
49782866,497825,286625,6.71
49782867,497825,286725,6.82
49782868,497825,286825,6.72
49782869,497825,286925,6.71
49782870,497825,287025,6.71
49782871,497825,287125,6.41
49782872,497825,287225,6.41
49792839,497925,283925,6.37
49792840,497925,284025,6.37
49792841,497925,284125,6.28
49792842,497925,284225,6.26
49792843,497925,284325,6.25
49792844,497925,284425,6.24
49792845,497925,284525,6.32
49792846,497925,284625,5.87
49792847,497925,284725,6.0
49792848,497925,284825,6.47
49792849,497925,284925,6.68
49792850,497925,285025,6.72
49792851,497925,285125,6.89
49792852,497925,285225,6.88
49792853,497925,285325,6.87
49792854,497925,285425,5.91
49792855,497925,285525,5.9
49792856,497925,285625,6.73
49792857,497925,285725,6.73
49792858,497925,285825,9.01
49792859,497925,285925,9.67
49792860,497925,286025,9.82
49792861,497925,286125,7.44
49792862,497925,286225,6.62
49792863,497925,286325,6.71
49792864,497925,286425,6.71
49792865,497925,286525,6.71
49792866,497925,286625,6.71
49792867,497925,286725,6.92
49792868,497925,286825,6.9
49792869,497925,286925,6.72
49792870,497925,287025,6.72
49792871,497925,287125,6.54
49792872,497925,287225,6.41
49802839,498025,283925,6.36
49802840,498025,284025,6.37
49802841,498025,284125,6.37
49802842,498025,284225,9.26
49802843,498025,284325,9.54
49802845,498025,284525,7.49
49802846,498025,284625,7.5
49802847,498025,284725,7.52
49802848,498025,284825,6.75
49802849,498025,284925,6.68
49802850,498025,285025,6.69
49802851,498025,285125,6.88
49802852,498025,285225,6.87
49802853,498025,285325,6.88
49802854,498025,285425,6.84
49802855,498025,285525,6.72
49802856,498025,285625,6.73
49802857,498025,285725,6.73
49802858,498025,285825,8.52
49802859,498025,285925,9.96
49802860,498025,286025,9.81
49802861,498025,286125,9.64
49802862,498025,286225,6.68
49802863,498025,286325,6.71
49802864,498025,286425,6.71
49802865,498025,286525,6.71
49802866,498025,286625,6.71
49802867,498025,286725,6.91
49802868,498025,286825,6.92
49802869,498025,286925,6.77
49802870,498025,287025,6.77
49802871,498025,287125,6.72
49812840,498125,284025,6.37
49812841,498125,284125,8.15
49812842,498125,284225,9.19
49812843,498125,284325,9.47
49812845,498125,284525,7.54
49812846,498125,284625,7.56
49812847,498125,284725,7.47
49812849,498125,284925,6.68
49812850,498125,285025,6.68
49812851,498125,285125,6.71
49812852,498125,285225,6.88
49812853,498125,285325,6.88
49812854,498125,285425,6.79
49812855,498125,285525,6.72
49812856,498125,285625,6.72
49812857,498125,285725,6.72
49812858,498125,285825,8.59
49812859,498125,285925,9.69
49812860,498125,286025,9.69
49812861,498125,286125,9.6
49812862,498125,286225,6.71
49812863,498125,286325,6.71
49812864,498125,286425,6.71
49812865,498125,286525,6.71
49812866,498125,286625,6.71
49812867,498125,286725,6.92
49812868,498125,286825,6.91
49812869,498125,286925,6.78
49812870,498125,287025,6.77
49812871,498125,287125,6.77
49822840,498225,284025,8.25
49822841,498225,284125,8.27
49822842,498225,284225,7.43
49822843,498225,284325,8.22
49822844,498225,284425,9.78
49822845,498225,284525,9.75
49822846,498225,284625,5.73
49822847,498225,284725,5.4
49822849,498225,284925,5.47
49822850,498225,285025,5.55
49822851,498225,285125,5.56
49822852,498225,285225,6.87
49822853,498225,285325,6.87
49822854,498225,285425,6.72
49822855,498225,285525,6.72
49822856,498225,285625,6.72
49822857,498225,285725,6.72
49822858,498225,285825,8.98
49822859,498225,285925,9.4
49822860,498225,286025,8.94
49822861,498225,286125,8.11
49822862,498225,286225,7.59
49822863,498225,286325,6.92
49822864,498225,286425,6.92
49822865,498225,286525,6.92
49822866,498225,286625,6.92
49822867,498225,286725,7.06
49822868,498225,286825,7.03
49832841,498325,284125,8.3
49832842,498325,284225,8.26
49832843,498325,284325,9.8
49832844,498325,284425,9.74
49832846,498325,284625,3.14
49832847,498325,284725,3.61
49832848,498325,284825,4.21
49832849,498325,284925,5.59
49832850,498325,285025,6.32
49832851,498325,285125,6.41
49832852,498325,285225,6.44
49832853,498325,285325,6.46
49832854,498325,285425,6.46
49832855,498325,285525,6.72
49832856,498325,285625,6.72
49832857,498325,285725,6.72
49832858,498325,285825,7.89
49832859,498325,285925,8.12
49832860,498325,286025,8.12
49832861,498325,286125,8.12
49832862,498325,286225,8.11
49832863,498325,286325,7.35
49832864,498325,286425,6.92
49832865,498325,286525,6.92
49832866,498325,286625,6.92
49832867,498325,286725,7.07
49832868,498325,286825,7.07
49842842,498425,284225,9.84
49842843,498425,284325,9.87
49842844,498425,284425,9.94
49842845,498425,284525,3.16
49842846,498425,284625,3.22
49842847,498425,284725,3.21
49842848,498425,284825,3.18
49842849,498425,284925,3.37
49842850,498425,285025,6.42
49842851,498425,285125,6.42
49842852,498425,285225,6.42
49842853,498425,285325,6.46
49842854,498425,285425,6.46
49842855,498425,285525,6.46
49842856,498425,285625,6.26
49842857,498425,285725,7.53
49842858,498425,285825,8.12
49842859,498425,285925,8.12
49842860,498425,286025,8.12
49842861,498425,286125,8.12
49842862,498425,286225,8.12
49842863,498425,286325,7.87
49842864,498425,286425,6.91
49842865,498425,286525,6.39
49842866,498425,286625,6.17
49842867,498425,286725,6.92
49852842,498525,284225,9.87
49852843,498525,284325,9.89
49852845,498525,284525,3.12
49852846,498525,284625,3.17
49852847,498525,284725,3.15
49852848,498525,284825,3.11
49852849,498525,284925,6.4
49852850,498525,285025,6.42
49852851,498525,285125,6.42
49852852,498525,285225,6.4
49852858,498525,285825,7.99
49852859,498525,285925,8.12
49852860,498525,286025,8.12
49852861,498525,286125,8.12
49852862,498525,286225,8.12
49852863,498525,286325,8.11
49852864,498525,286425,6.0
49852865,498525,286525,6.01
49852866,498525,286625,6.0
49862844,498625,284425,3.15
49862845,498625,284525,3.19
49862846,498625,284625,3.19
49862847,498625,284725,3.15
49862848,498625,284825,3.1
49862849,498625,284925,6.42
49862850,498625,285025,6.42
49862851,498625,285125,6.4
49862859,498625,285925,8.12
49862860,498625,286025,8.11
49862861,498625,286125,8.14
49862862,498625,286225,8.13
49862863,498625,286325,8.11
49862864,498625,286425,6.01
49872845,498725,284525,3.14
49872846,498725,284625,3.2
49872847,498725,284725,3.21
49872848,498725,284825,6.17
49872849,498725,284925,6.42
49872860,498725,286025,8.11
49872861,498725,286125,8.12
49872862,498725,286225,8.12
49872863,498725,286325,6.68
49872864,498725,286425,6.0
49882848,498825,284825,6.46
49882849,498825,284925,6.46
